"YEAR","CONF","TEAM","SEED","ROUND","KADJ.T","KADJ.O","KADJ.D","BADJ.EM","BADJ.O","BADJ.D","GAMES","W","L","WIN.","EFG.","EFG.D","FTR","FTRD","TOV.","TOV.D","OREB.","DREB.","OP.OREB.","OP.DREB.","RAW.T","X2PT.","X2PT.D","X3PT.","X3PT.D","BLK.","BLKED.","AST.","OP.AST.","X2PTR","X3PTR","X2PTRD","X3PTRD","BADJ.T","AVG.HGT","EFF.HGT","EXP","TALENT","FT.","OP.FT.","PPPO","PPPD"
2010,"MWC","UNLV",8,64,65.9121,109.859,92.6156,17.3,109.2,91.9,32,24,8,75,52.2,45.5,31.2,47.1,17.3,22.6,28.6,69.6,30.4,71.4,67.5,53.6,43.3,33.1,33.3,10.3,7.3,61.2,51,64.6,35.4,65.7,34.3,67.8,77.031,80.007,1.461,51.719,72.1,70.2,1.071,0.941
2010,"WAC","Utah St.",12,64,59.4224,116.361,95.0722,20.2,115.2,95,33,26,7,78.78788,55.5,45.7,30.4,29.8,16.3,17.6,33.8,73,27,66.2,62.5,52.2,44.6,42.2,32.1,9.7,8.3,62.7,51.5,70.3,29.7,67.2,32.8,61.8,76.449,79.892,1.965,9.11,76.2,70.9,1.172,0.959
2010,"CUSA","UTEP",12,64,67.4737,107.504,89.9248,17.5,107,89.5,32,26,6,81.25,53,44.2,40.3,42.9,18.6,22.5,29.2,69.7,30.3,70.8,69.9,53.4,43.3,34.7,30.7,10.3,6.1,54.6,53.2,68.8,31.2,66,34,69.3,77.727,81.441,1.843,23.484,67.2,66.9,1.071,0.907
2010,"SEC","Vanderbilt",4,64,68.4945,113.609,96.0838,18.1,113.3,95.2,31,23,8,74.19355,52.7,47,48,34.7,19.4,19.3,32.7,65,35,67.3,70.2,51.6,45.4,37,33.6,12.3,10.3,50.5,47.9,70,30,68.6,31.4,69.8,78.15,80.913,1.374,72.84,72.7,63.5,1.1,0.992
2010,"AE","Vermont",16,64,65.8979,103.697,100.573,2,101.3,99.3,34,25,9,73.52941,48.6,44.5,50.6,35,20.7,20.1,36.2,66.7,33.3,63.8,67.6,48.8,43.2,32.1,31.5,10.4,9.4,51.1,47.3,72.4,27.6,69.5,30.5,68.2,76.035,79.065,2.038,26.761,68.9,68.8,1.041,0.948
2010,"BE","Villanova",2,32,71.172,118.572,95.5965,22.9,118,95.1,31,24,7,77.41935,53,47.2,44,49,19.1,20.9,38,68.1,31.9,62,72.3,51.1,45,37.6,33.8,11.2,11.3,50.2,60.6,65.5,34.5,61.5,38.5,72.7,76.819,79.716,1.602,89.439,75.1,70.5,1.138,1.004
2010,"ACC","Wake Forest",9,32,68.4678,106.69,91.7943,15.1,106.3,91.2,29,19,10,65.51724,47.4,43,41,38.6,21.1,19.6,38.5,66.1,33.9,61.5,70.5,47.6,42.9,31.3,28.9,13.1,8.3,45,47.8,76.8,23.2,67.7,32.3,70.4,77.913,82.542,1.84,78.599,66,69.8,1.014,0.951
2010,"P10","Washington",11,16,71.3389,111.513,93.6021,18,111.3,93.3,33,24,9,72.72727,49.4,46.2,42,46.4,17.5,22,37.4,68.4,31.6,62.6,73,49.6,46,32.5,31.2,9.6,6.8,50.2,46.2,74.2,25.8,72.9,27.1,73.3,75.719,79.25,1.502,80.577,72.7,68.3,1.089,0.954
2010,"BE","West Virginia",2,4,62.3139,117.329,91.5966,24.3,116.7,92.4,33,27,6,81.81818,49.3,47.7,38.2,40.6,18.1,20.9,42.4,68.8,31.2,57.6,63.7,48.8,46.6,33.6,33.3,11.3,6.9,62.1,52.5,64.5,35.5,68.5,31.5,63.7,78.334,80.157,1.753,69.372,69.6,69,1.124,0.982
2010,"BSth","Winthrop",16,68,63.9135,90.8904,95.0021,-5.5,89.5,95,30,17,13,56.66667,41.9,45.7,35.4,38.7,18.1,22.8,34,70.3,29.7,66,66.7,42.6,46.3,26.5,29.7,11,8.3,47.7,56.8,74.4,25.6,64.8,35.2,65.5,76.909,80.103,1.541,12.3,63.9,66.9,0.93,0.92
2010,"B10","Wisconsin",4,32,58.6587,115.399,89.8348,25.8,114.9,89.1,31,23,8,74.19355,51.6,46,32.3,36.6,14.7,20.1,30.4,74.2,25.8,69.6,59.9,49.9,44.6,36.1,33.4,10.1,7.2,54.1,47.3,60.2,39.8,74.4,25.6,60.4,76.023,79.661,1.925,73.327,73.5,69.1,1.116,0.929
2010,"SC","Wofford",13,64,63.1377,104.267,94.8414,9,103.7,94.7,33,25,8,75.75758,49.2,46.8,44.6,35.8,18.2,21.6,33.5,70.7,29.3,66.5,65.4,48,47,34.7,30.9,5.8,10.7,57.4,43.5,68.8,31.2,69,31,64.6,75.379,78.426,1.877,9.27,67.3,67.7,1.051,0.942
2010,"A10","Xavier",6,16,68.8639,114.769,94.9437,19.6,114.3,94.7,32,24,8,75,52.5,45.7,42.4,33.2,18.3,18.2,35,70.6,29.4,65,70.2,51,46.4,37.2,29.4,9.1,11.6,51.9,52.8,68.3,31.7,68.9,31.1,70.3,76.982,80.978,1.45,54.813,71.3,65.6,1.111,0.959
2009,"MAC","Akron",13,64,64.5005,102.057,95.0743,7.1,101.1,94,34,22,12,64.70588,48.2,45.2,36.4,45,20.9,26.8,34.5,63.7,36.3,65.5,65,47.4,45.8,32.9,29.3,6.8,7.3,53.6,48.6,60.2,39.8,67,33,66,76.326,79.718,1.461,1.37,71.5,69.2,1.01,0.92
2009,"SWAC","Alabama St.",16,68,62.7485,101.941,103.957,-3,99.6,102.6,29,20,9,68.96552,51.7,43.4,36.5,33.4,20.6,19.3,34.8,64.5,35.5,65.2,66.9,52.8,42.9,32.9,29.8,11.3,7.1,54.8,45.9,68.5,31.5,72.3,27.7,65.2,77.353,80.312,2.023,0.201,63.3,66.1,1.039,0.951
2009,"Pat","American",14,64,59.7892,104.705,100.204,3.6,103,99.4,31,24,7,77.41935,53.7,44.9,32.8,35.2,21.4,20.7,31.9,70.6,29.4,68.1,61.4,52.1,42.6,37.7,33,7.4,9.7,55.9,51.6,62.4,37.6,66.7,33.3,61.6,74.853,78.95,2.575,8.688,64.8,71.8,1.041,0.943
2009,"P10","Arizona",12,16,63.6396,117.23,101.217,16.5,116.3,99.8,32,19,13,59.375,53.2,50.8,37,25.5,19.4,18.3,36.1,65.9,34.1,63.9,64.5,50.7,49.1,39.5,35.5,9,6,56.3,62.5,71,29,59.3,40.7,65.4,77.277,80.6,1.402,80.614,73.4,68.2,1.114,1.056
2009,"P10","Arizona St.",6,32,58.5891,117.682,94.244,24.3,117.2,92.9,33,24,9,72.72727,56.3,46.6,38,30.4,18.7,19.7,29.9,69.7,30.3,70.1,60.7,57.5,46.3,36.6,31.4,6.3,7.2,65.6,56.1,55.3,44.7,63.4,36.6,60.9,76.895,79.847,1.569,46.257,74,73.4,1.13,0.976
2009,"AE","Binghamton",15,64,66.5996,101.747,102.618,-1.1,100.8,101.9,30,22,8,73.33333,49,46.3,41.8,41.5,19.5,21.6,31.9,65.1,34.9,68.1,67.3,48.7,45.2,33.1,32.4,11.1,9.3,49.9,55.2,66.9,33.1,68.1,31.9,68.5,75.646,77.966,1.92,1.026,68.6,69.8,1.026,0.983
2009,"ACC","Boston College",7,64,64.7471,113.378,101.263,13,112.3,99.3,33,22,11,66.66667,50,47.2,37,34.7,19.6,18.4,40.8,62.9,37.1,59.2,67.8,49.7,46.4,33.7,32.7,10.5,11.8,56.5,48.2,67.8,32.2,69.9,30.1,67,77.39,80.366,1.241,56.026,73.4,69.3,1.096,1.031
2009,"Horz","Butler",9,64,61.9683,109.777,93.6264,15.3,108.6,93.3,30,25,5,83.33333,51.7,44.3,43.3,33.8,20,20.8,32.3,70.4,29.6,67.7,62.8,50.7,42,35.3,32.3,9.7,10.8,58.7,52.5,54.8,45.2,64.7,35.3,63.8,76.231,79.758,0.713,30.264,72.1,71,1.067,0.927
2009,"MWC","BYU",8,64,68.4554,114.296,92.6399,21.3,113.8,92.5,31,24,7,77.41935,55.1,45.4,35.4,36.3,16.5,20.1,28.6,74.3,25.7,71.4,68.8,54.2,45.6,38,30,10,6.1,59.2,50.7,66.2,33.8,65.6,34.4,70.1,77.25,80.617,1.662,31.099,72.8,70.4,1.117,0.937
2009,"BW","Cal St. Northridge",15,64,71.325,101.374,96.2591,4.7,100.8,96.1,29,16,13,55.17241,51.6,48.1,34.3,42.8,24.4,23.9,36.8,67.9,32.1,63.2,71.6,50.4,47.7,36,32.5,7.7,6.7,53.3,57.6,66.4,33.6,61.8,38.2,73,76.332,79.923,2.441,6.747,69,73.5,1.023,0.973
2009,"P10","California",7,64,65.2261,116.839,98.6172,18.6,115.7,97.1,32,22,10,68.75,54.1,48.9,34.3,32.8,17.9,18.6,32.2,69.6,30.4,67.8,66.3,50.3,47.5,43.4,34.9,4.9,8.1,57.3,49.9,73.8,26.2,72.1,27.9,67.4,77.005,80.435,1.558,60.144,75.6,70.7,1.115,1.015
2009,"SC","Chattanooga",16,64,68.6926,104.271,108.116,-3.5,102.5,106,32,16,16,50,51.2,52.6,47.4,30.1,21.4,19.5,33.7,68.5,31.5,66.3,71.2,50.3,50.7,34.9,36.6,6.7,10.4,53.4,61,58.7,41.3,54.1,45.9,70.9,76.541,79.684,2.468,7.512,65.1,65.4,1.041,1.062
2009,"ACC","Clemson",7,64,67.3639,116.758,96.4646,20.9,115.8,94.9,31,23,8,74.19355,53.3,48.2,31.8,32.6,20.3,24.4,39.6,62.6,37.4,60.4,70.4,51.4,46.1,37.9,35.8,14,8.3,52.1,53.1,65.3,34.7,71.9,28.1,69.3,76.667,79.558,1.616,56.969,68.4,66.4,1.117,0.965
2009,"Horz","Cleveland St.",13,32,63.1428,104.438,92.7341,10.5,102.1,91.6,32,22,10,68.75,46.9,45.9,37.1,37.1,19.3,24.5,33.5,66.1,33.9,66.5,64.6,47.1,44.5,31,32.8,9.2,9.8,58.3,54.4,71.7,28.3,69.6,30.4,65.1,76.246,79.069,1.997,14.271,70.5,68.2,1.006,0.927
2009,"BE","Connecticut",1,4,65.5863,114.597,86.5571,27.6,114.7,87.1,31,27,4,87.09677,51.1,42.5,45.1,19.3,18.2,17.3,39.9,68.7,31.3,60.1,67.8,50.8,40.5,34.7,31.3,17.8,8.4,56.2,49.9,76.5,23.5,69.5,30.5,68,78.134,82.734,2.167,82.019,67.7,70.9,1.11,0.918
2009,"Ivy","Cornell",14,64,65.0003,108.108,102.611,5.5,106.3,100.8,28,19,9,67.85714,54,46.3,32.9,34,19.7,20.4,32.3,69.6,30.4,67.7,66.6,50.5,46.3,40.7,30.8,10,8.7,58.8,49.6,66.7,33.3,70.7,29.3,67.2,77.251,80.598,1.919,0.507,73.7,69.3,1.087,0.965
2009,"A10","Dayton",11,32,63.8365,103.115,93.6967,9.6,101.2,91.6,33,26,7,78.78788,47.7,45.7,39.1,36.4,20.8,22.3,38,70.3,29.7,62,65.8,46.9,44.5,33.1,31.7,10.8,9.3,58.7,56.6,70.2,29.8,62,38,66.1,77.129,80.563,1.557,49.618,64.5,70.1,1.018,0.928
2009,"ACC","Duke",2,16,65.5211,117.869,92.541,26.2,116.7,90.5,34,28,6,82.35294,50.9,47.4,41.1,30.9,17.7,23.6,37.7,66.8,33.2,62.3,69.5,50.2,46.1,34.9,34.1,9.8,10,50.3,43.8,65,35,74.2,25.8,68.3,77.839,80.728,1.702,93.797,72.3,69,1.118,0.94
2009,"ASun","East Tennessee St.",16,64,68.8103,106.255,101.161,4,103.9,99.9,32,22,10,68.75,51.3,47.9,39.8,32.1,19.1,22.7,32,68.2,31.8,68,72.6,51.4,46.9,34.2,32.9,10.9,6.2,44.9,52,70.8,29.2,57.6,42.4,71.3,76.678,79.173,1.917,3.021,71.3,69.1,1.067,0.958
2009,"ACC","Florida St.",5,64,65.4367,105.685,89.7283,14.4,104,89.6,34,25,9,73.52941,49.2,44.5,39.2,36.1,22.9,22.6,35,64.1,35.9,65,68.2,48.1,42,34.3,32.7,16,8.3,52.1,47.7,66.4,33.6,63.7,36.3,67.2,78.686,82.19,1.372,81.218,72.3,68.9,1.002,0.95
2009,"WCC","Gonzaga",4,16,66.4288,116.862,90.9086,25.7,114.6,88.9,30,25,5,83.33333,55.1,42.8,34.6,29.3,16.5,22.1,31.4,69.5,30.5,68.6,68.6,52.9,38.6,39.9,33.7,13.4,7.1,52.6,51,68.3,31.7,64.5,35.5,69.1,78.527,82.6,2.076,79.37,70.8,70,1.139,0.89
2009,"B10","Illinois",5,64,61.8419,106.425,87.3285,19,106.3,87.3,33,24,9,72.72727,51,43.8,22.9,26.3,19.5,21.7,30.7,67.2,32.8,69.3,62.8,50.3,44,35.3,29,9.7,5.9,70.2,54.5,71.2,28.8,68.5,31.5,63.6,77.647,81.644,1.841,52.338,71.1,63.3,1.021,0.895
2009,"B12","Kansas",3,16,66.4233,114.807,91.6765,23.8,114.4,90.6,32,25,7,78.125,53.6,44.6,40.2,36.6,20.9,19.7,37,70.9,29.1,63,69.5,52.1,41.6,38,33.5,11.5,8.1,59.8,57.3,69.9,30.1,65.5,34.5,68.2,77.107,81.413,0.883,78.001,72.8,71.7,1.106,0.943
2009,"BE","Louisville",1,8,66.967,109.217,83.849,25.3,109.9,84.6,33,28,5,84.84848,51.9,44,32.2,31.4,19.7,23.6,34.7,68.2,31.8,65.3,69.2,50.5,43.2,36,30.4,15.7,8.9,61.9,52.6,62.4,37.6,69.6,30.4,68.7,77.328,80.996,1.718,81.722,64.3,67.9,1.064,0.887
2009,"SEC","LSU",8,32,65.4797,110.576,95.8662,15.4,110.6,95.2,33,26,7,78.78788,49.6,45,36.1,34.9,17.6,19.2,37.6,69.6,30.4,62.4,68.1,47.5,44.4,36.9,31.1,15,7.4,57.1,40.1,72.8,27.2,70.4,29.6,66.7,77.882,80.533,2.24,44.729,71.8,68.8,1.091,0.954
2009,"BE","Marquette",6,32,67.198,117.058,96.076,21.6,116.4,94.8,33,24,9,72.72727,51.7,50.9,45,30.5,16.7,22.1,34.7,69.2,30.8,65.3,69.8,51.3,50.1,34.9,35,8,8.6,58.5,54.8,65.2,34.8,65.5,34.5,69.5,75.626,78.694,2.408,52.618,72,67.1,1.125,0.991
2009,"ACC","Maryland",10,32,65.5865,108.705,95.4167,13.3,107.4,94.1,33,20,13,60.60606,46.8,47.5,27.7,29.8,17.9,22.5,35,63.1,36.9,65,68.8,45.7,45.5,33.1,34.4,10.9,9.5,55.9,52,72.1,27.9,66.1,33.9,68,77.432,79.031,1.577,71.963,76.8,68.4,1.026,0.983
2009,"CUSA","Memphis",2,16,64.5834,110.759,81.3187,27.6,109.4,81.8,34,31,3,91.17647,49.3,40.4,39.7,34.3,18.2,23,38.2,69.7,30.3,61.8,67.9,49.9,39,32,29.3,15.8,6.9,53.2,48.9,69,31,71.6,28.4,67.8,78.804,81.11,1.813,77.707,69.6,68.9,1.086,0.834
2009,"B10","Michigan",10,32,62.0992,112.016,97.5173,14.7,110.5,95.8,32,19,13,59.375,50.3,49.3,28.6,29.5,17.7,21.5,28.4,67.6,32.4,71.6,62.8,50.9,50.2,33.2,31.7,7.4,10.4,67.1,59.4,52.3,47.7,66.6,33.4,64.6,75.941,78.963,1.268,59.63,75.4,72.6,1.048,0.993
2009,"B10","Michigan St.",2,2,65.9592,112.732,89.9494,22.2,112,89.8,32,26,6,81.25,50.1,47.6,41.8,35.4,21.1,20.8,40.9,73.9,26.1,59.1,66.6,49.1,47.3,35.3,32,8.8,7.9,62.7,53.2,73.8,26.2,61.5,38.5,68.1,77.01,80.66,1.56,86.671,68.6,69.7,1.079,0.944
2009,"B10","Minnesota",10,64,63.7652,107.586,91.8263,15.2,106.3,91.1,31,21,10,67.74194,49.7,46.7,34.5,36.2,22.5,23.4,36.3,66.3,33.7,63.7,64,49.8,43.3,33,34.9,19.5,7.3,59.6,60.7,67.4,32.6,62.8,37.2,65.9,77.167,80.778,1.224,46.808,71.8,73.1,1.03,0.956
2009,"SEC","Mississippi St.",13,64,66.7566,107.733,95.9223,12,107.2,95.2,34,22,12,64.70588,50.3,44.7,41.3,29.4,19.8,18.9,31.2,64.5,35.5,68.8,69.8,47.8,42,36.1,33.9,16.9,9.6,50.8,42.8,60,40,69,31,68.7,77.317,80.18,1.102,54.918,70.4,65.2,1.041,0.971
2009,"B12","Missouri",3,8,69.8579,114.53,91.046,24.3,114.5,90.2,34,28,6,82.35294,52.8,46.2,36.6,39.3,17,26,35,65.8,34.2,65,72.7,52.4,46.3,35.8,30.8,9.9,5.7,62.8,50.7,68.3,31.7,69.4,30.6,71.9,78.07,80.563,1.814,42.029,66.8,66.7,1.116,0.915
2009,"OVC","Morehead St.",16,64,64.5465,102.308,102.325,-2.3,99.9,102.2,32,17,15,53.125,48.2,48.4,43.1,40.1,22,17.7,39.3,70.3,29.7,60.7,66.9,47.9,45.5,32.7,35.7,11.5,10.2,52,56.3,71.4,28.6,64.1,35.9,66.6,75.876,77.891,1.595,2.346,72.4,68.5,1.03,1.02
2009,"MEAC","Morgan St.",15,64,64.8231,99.986,98.5712,0.2,98.2,98,33,22,11,66.66667,47,44.2,34,41,19.8,22.8,38.6,67,33,61.4,66.2,45.5,43.8,34.1,30.1,8.1,9.1,45.7,44.3,73.9,26.1,72.9,27.1,66.4,75.35,79.136,1.879,0.2,64.8,69.2,1.011,0.93
2009,"ACC","North Carolina",1,1,72.454,122.645,94.0872,28.7,121.8,93.1,31,27,4,87.09677,52.7,47.2,39.3,25.1,17.1,20.7,40.5,68.1,31.9,59.5,75.7,51.5,44.7,37.3,35,12.1,9.7,58,53,72.3,27.7,67.3,32.7,74.5,77.126,80.541,2.031,92.496,76.6,69.4,1.177,0.959
2009,"Sum","North Dakota St.",14,64,66.9142,113.637,101.211,10.6,111.7,101.1,30,24,6,80,54.3,49.7,37.8,29.6,16.9,18.9,32.9,72.4,27.6,67.1,67.7,51.8,48.3,40.2,35.7,7.4,7.7,52.3,48.4,69.8,30.2,74.2,25.8,69.2,76.848,79.637,2.33,0.2,74.2,71.5,1.145,0.998
2009,"MVC","Northern Iowa",12,64,60.1385,110.659,100.806,8.8,108.6,99.8,32,22,10,68.75,51.9,48.8,42.6,31.5,18.4,17,28.3,73.4,26.6,71.7,61.6,51.9,46.2,34.5,35.3,7.2,7.1,53,54.7,62.9,37.1,61.9,38.1,62.2,76.279,80.335,1.448,10.427,75.6,71.1,1.075,1.016
2009,"B10","Ohio St.",8,64,61.9585,113.731,97.2667,16.6,111.7,95.1,32,22,10,68.75,55.1,48.1,38.3,24,20.9,21,28.4,66.4,33.6,71.6,62.3,54.1,44.9,37.9,35.2,16.3,6.5,56.4,60.8,64.6,35.4,59.1,40.9,64.1,78.312,80.772,0.969,73.284,70,69.3,1.067,0.986
2009,"B12","Oklahoma",2,8,66.283,117.928,94.6403,23.6,117.6,94,32,27,5,84.375,55,45.8,46.8,29.9,19.8,18.2,36.6,68.4,31.6,63.4,69.3,55.8,42.9,35.8,34.1,11.4,5.7,52.8,49,65.4,34.6,64.7,35.3,68.6,77.661,80.255,1.751,73.817,68.1,68.1,1.139,0.975
2009,"B12","Oklahoma St.",8,32,69.1545,115.065,97.2997,18.6,114.9,96.3,33,22,11,66.66667,53.6,49.9,40.3,41.3,17,20.9,28.4,69.5,30.5,71.6,72.5,50.8,49.1,38.4,34.3,6.3,8.3,46.5,48.5,58.9,41.1,67.2,32.8,71,75.552,78.475,1.766,70.135,74.3,69.8,1.111,1.016
2009,"BE","Pittsburgh",1,8,64.7792,121.48,92.002,29.4,121,91.6,31,27,4,87.09677,53.4,47,31.9,30.6,18,19.7,43,70.6,29.4,57,67.1,53.3,45.3,35.7,33.5,10.3,7.3,61.2,55.7,71.4,28.6,66.7,33.3,66.4,76.396,79.239,1.955,58.631,67.3,69.2,1.159,0.957
2009,"BSky","Portland St.",13,64,64.4177,108.934,104.084,4.1,106.9,102.8,29,20,9,68.96552,53.4,50.6,29.7,32.6,19.9,21.7,33.2,67.5,32.5,66.8,66.3,51,50.1,37.6,34.5,7.4,7.7,58.3,52.7,55.2,44.8,70,30,66.6,75.463,79.515,2.082,6.778,67.9,71,1.083,1.009
2009,"B10","Purdue",5,16,65.2998,110.175,88.2115,21.8,108.9,87.1,34,25,9,73.52941,50.7,43.9,33.4,31,17.6,22.8,29.4,68.6,31.4,70.6,65.6,49.7,41.6,35.1,32.8,12.9,7.9,60.9,58,65.6,34.4,68.9,31.1,67.8,76.758,80.527,1.506,71.088,70,66.7,1.045,0.891
2009,"BSth","Radford",16,64,68.3948,101.326,101.791,-1.6,99.6,101.2,29,18,11,62.06897,50.7,46.8,44,30.2,22.6,17,35.4,71.4,28.6,64.6,71.5,50.2,44.7,34.8,33.4,11.4,5.8,52.3,54.8,76,24,61,39,69.8,76.896,81.096,2.195,0.657,67.8,70,1.025,0.994
2009,"NEC","Robert Morris",15,64,65.4018,101.428,99.9183,1.7,101.3,99.6,34,24,10,70.58824,53.7,48.7,37.3,39.7,22.8,23.9,32.9,67.9,32.1,67.1,67.3,51,45.5,39.7,36.7,9.7,8.1,60.8,57.4,69.1,30.9,66.1,33.9,67.2,75.827,78.85,2.229,0.2,70.7,66.5,1.047,0.963
2009,"MAAC","Siena",9,32,70.1991,110.158,98.4844,11.4,108.9,97.5,33,26,7,78.78788,51.6,49.1,36.3,24.1,18.1,23.3,33.9,65.2,34.8,66.1,72,52,48.3,33.5,33.8,11.4,7.6,52.8,56.5,74.7,25.3,67.7,32.3,71.9,76.619,79.544,1.782,12.159,66.2,68.5,1.074,0.968
2009,"Slnd","Stephen F. Austin",14,64,61.6881,97.6543,90.9171,5.9,95.8,89.9,27,20,7,74.07407,48.4,42.6,29.8,39,18.2,21.6,26.5,72,28,73.5,64.7,48.7,42.5,31.9,28.6,8.3,9,52.1,43.8,68.4,31.6,72.3,27.7,63.4,75.144,79.015,2.292,0.216,66.4,71.2,0.979,0.885
2009,"BE","Syracuse",3,16,69.2046,116.963,95.2698,22.2,115.7,93.5,34,25,9,73.52941,54.4,46.8,40.2,26.1,20.5,19.4,36.1,64.1,35.9,63.9,71.4,55.1,48.4,35.4,29.5,12.3,9.9,62,60.5,67.8,32.2,62.5,37.5,71.3,77.201,80.149,1.642,72.695,64,63.7,1.096,0.987
2009,"A10","Temple",11,64,62.8987,109.311,94.9885,13.5,107.5,94,33,22,11,66.66667,51.3,46,28.5,29.8,19.3,18.1,32.7,70.2,29.8,67.3,65.5,49.1,43.3,36.7,34.3,10.9,5.5,62.2,56.2,63.1,36.9,67.1,32.9,65,78.488,81.658,1.977,26.439,69.8,67,1.053,0.968
2009,"SEC","Tennessee",9,64,67.356,114.801,98.2193,17.8,114.1,96.3,33,21,12,63.63636,50.9,50.2,36.7,37.2,18.6,21.1,38.1,69,31,61.9,71.6,52.8,50.1,31.4,33.7,10.3,8.7,57.7,53.5,66.1,33.9,62.7,37.3,69.6,77.957,79.847,1.34,51.315,67.4,68.4,1.093,1.007
2009,"B12","Texas",7,32,64.8728,110.7,92.1925,19,109.8,90.8,33,22,11,66.66667,48.1,45.9,38.5,36.3,18.4,20.2,39.2,67.1,32.9,60.8,67.6,48.1,43.5,32.1,34,14.3,6.6,49.5,48.3,75.8,24.2,68.7,31.3,66.6,76.217,80.426,1.873,72.157,67.1,67,1.062,0.961
2009,"B12","Texas A&M",9,32,63.1826,112.024,97.6525,14.4,110.6,96.2,31,22,9,70.96774,50.2,48.5,47.6,29.5,19.4,18.6,36.6,70.3,29.7,63.4,66.2,48.1,46.1,36.7,35.9,9.9,9,50.6,52.7,69.5,30.5,69.6,30.4,65.1,77.017,80.056,1.701,64.074,69.1,68.4,1.078,1.001
2009,"P10","UCLA",6,32,64.4791,119.973,94.8599,26.6,119.9,93.3,33,25,8,75.75758,56,49.8,30.3,34.9,18.8,24.3,37,69,31,63,65.7,54.1,48,39.8,36.2,8.9,5.5,55.9,50.7,66.9,33.1,71,29,66.6,77.37,80.576,1.838,79.037,72.1,69.4,1.154,0.96
2009,"P10","USC",10,32,62.8813,109.428,91.7696,17.8,107.9,90.1,33,21,12,63.63636,51,46.5,42.2,32.1,21.4,19.7,37.4,69.3,30.7,62.6,65.1,51.4,44.3,32.9,33.7,13,5.2,49.8,51.8,78.3,21.7,65.3,34.7,65,78.648,80.739,1.457,70.272,66.6,69.8,1.042,0.968
2009,"MWC","Utah",5,64,64.0174,110.948,91.91,17.9,110,92.1,32,24,8,75,54.9,44.7,39.9,35.9,20.7,15.8,27,74.7,25.3,73,65.2,53.9,41.9,37.6,35,12.2,5.4,55.7,47,62,38,73.4,26.6,65.7,78.24,82.723,2.367,29.961,78.7,71.9,1.08,0.966
2009,"WAC","Utah St.",11,64,59.522,117.04,101.747,14.5,115.1,100.6,33,29,4,87.87879,55.9,47.5,38.3,29.9,18.3,17.1,36.4,72.2,27.8,63.6,61.8,54.2,44.3,39.9,36.7,6.7,8.9,63,55.1,68.8,31.2,70.7,29.3,61.5,76.841,79.907,1.472,10.03,74.5,74.1,1.171,1.003
2009,"CAA","VCU",11,64,65.3295,109.286,96.5255,12.6,107.9,95.3,33,24,9,72.72727,52.2,45,36.3,37.7,19,21.8,32.2,65.8,34.2,67.8,66.4,50.7,42.6,36.9,33.4,12.3,6.8,53.8,52.9,68,32,68.3,31.7,67.4,76.143,80.007,1.319,31.467,70.5,70.1,1.077,0.948
2009,"BE","Villanova",3,4,66.8453,113.638,91.9303,21.4,112.4,91,33,26,7,78.78788,51.5,47.4,42.7,37.9,19.2,22.2,35.6,69.3,30.7,64.4,69.5,49.8,45,36.8,33.9,9.8,9,57.2,61.5,68.4,31.6,58.8,41.2,68.2,77.216,79.838,2.046,64.785,74.2,68.1,1.098,0.961
2009,"ACC","Wake Forest",4,64,72.3248,111.358,91.0587,20.2,110.3,90.1,30,24,6,80,52.3,44.9,43.7,32.7,20.9,21.2,36.2,69.2,30.8,63.8,75.5,53.5,44.8,31.8,30.2,13.6,8,44.9,47.5,78.8,21.2,64.3,35.7,73.8,77.99,82.017,1.3,81.319,71.2,70.4,1.078,0.931
2009,"P10","Washington",4,32,71.7787,112.741,90.8054,21.4,111.5,90.1,32,24,8,75,49.1,47.1,45.2,33.2,20.2,20.2,41.9,69.3,30.7,58.1,72,48.6,45.9,34.1,33.3,6.5,6.1,46.3,48.7,79.4,20.6,71.2,28.8,73.8,75.466,79.6,1.453,81.01,69.8,67.7,1.078,0.958
2009,"BE","West Virginia",6,64,63.2031,114.693,89.6619,24.8,113.7,88.9,34,23,11,67.64706,48.6,46.4,35.5,38.3,18.2,23.6,41,68.6,31.4,59,66,48.1,47.1,33.1,30,12.6,8.9,59.9,52,66.2,33.8,69.7,30.3,65.8,78.466,79.992,1.269,71.035,69.6,68.5,1.093,0.931
2009,"SB","Western Kentucky",12,32,64.2906,109.869,102.838,5.9,108.1,102.2,31,23,8,74.19355,51.9,49.1,34,32,20.2,20,37.5,68.6,31.4,62.5,66.3,49.8,47.6,37,34.8,8.5,6.6,53.1,53,62.6,37.4,67.9,32.1,66.4,76.444,78.964,1.82,8.322,70.4,68.7,1.088,1.01
2009,"B10","Wisconsin",12,32,58.4386,113.854,95.8886,17.9,112.7,94.8,31,19,12,61.29032,50.6,49.1,35.2,33.3,16.9,19.2,32.3,73.9,26.1,67.7,59,48.1,49.3,36.9,32.3,7.9,7,54.2,49.1,65.4,34.6,69.5,30.5,60.4,77.051,79.95,1.897,78.997,72.4,71.5,1.077,0.987
2009,"A10","Xavier",4,16,65.3071,111.158,92.0625,18.9,109.5,90.6,32,25,7,78.125,52.7,44.1,46.5,33.4,21.5,18.2,37.2,72.1,27.9,62.8,67.3,49.2,41.7,40,33,12.4,12.8,54.7,55.5,67.1,32.9,69.5,30.5,67.4,78.127,80.889,1.591,31.11,67.4,66.3,1.071,0.924
